,epoch,train loss
0,1,3.7687016252893955
1,2,2.8013926089042798
2,3,2.1851590059231967
3,4,1.7552862121956423
4,5,1.4275886507239193
5,6,1.171016339561902
6,7,0.9815472870832309
7,8,0.8060390501632355
8,9,0.6938234036788344
9,10,0.6012686192552792
10,11,0.5384206748422002
11,12,0.4722869743418414
12,13,0.4594045806588838
13,14,0.39500885615416337
14,15,0.3713626484241104
15,16,0.366413774274406
16,17,0.33747270933235995
17,18,0.30352990455867257
18,19,0.29576104909938294
19,20,0.30729328573215753
20,21,0.28881079667189624
21,22,0.2814853477902943
22,23,0.26227490008750465
23,24,0.25564986042445526
24,25,0.2528830001683673
25,26,0.25067428735928843
26,27,0.2402976643643342
27,28,0.24209687444817973
28,29,0.22543726913863793
29,30,0.22566720671602525
30,31,0.2174842666136101
31,32,0.22302123976987787
32,33,0.2127411979745375
33,34,0.21539077021589037
34,35,0.20543620186799672
35,36,0.21018020618066657
36,37,0.19612942967796698
37,38,0.20083990943385288
38,39,0.1989158678043168
39,40,0.19466521185677266
40,41,0.18182609864743426
41,42,0.18625656982476357
42,43,0.18915963507606648
43,44,0.18321334874053719
44,45,0.17255482704786118
45,46,0.17897245881613344
46,47,0.16672374081827002
47,48,0.17786051497387234
48,49,0.17404790806904202
49,50,0.16923396244237665
50,51,0.17818289014394395
51,52,0.17709909271798097
52,53,0.170429891164531
53,54,0.1635406546993181
54,55,0.16170113535190467
55,56,0.16307776828762144
56,57,0.16166507823800202
57,58,0.15600410917249974
58,59,0.162895028013736
59,60,0.16157787201518659
60,61,0.1533697094564559
61,62,0.15454057764145546
62,63,0.15854891965864226
63,64,0.1630246780696325
64,65,0.15073515637777746
65,66,0.1555153952067485
66,67,0.1506734971771948
67,68,0.14376014215667965
68,69,0.1377889976138249
69,70,0.14480202304548584
70,71,0.15013525298854802
71,72,0.15069998423859943
72,73,0.14671614952385426
73,74,0.14568150468403473
74,75,0.14401294055278413
75,76,0.13207188734668307
76,77,0.13895305672485847
77,78,0.139310703787487
78,79,0.1391694422927685
79,80,0.14122965217393357
80,81,0.13822225479816552
81,82,0.1393346868135268
82,83,0.14065692576696165
83,84,0.13009216780483257
84,85,0.13697094761300832
85,86,0.13078998151468113
86,87,0.12844568879518192
87,88,0.13143444056913722
88,89,0.12734071303566452
89,90,0.13364553208521102
90,91,0.13660150644136593
91,92,0.12799653026740998
92,93,0.12442372700024862
93,94,0.1245115964411525
94,95,0.13078482825949322
95,96,0.12823809446126688
96,97,0.12731613469077274
97,98,0.12851062815025216
98,99,0.1293531041155802
99,100,0.12054524649283849
