,epoch,train acc
0,1,11.62109375
1,2,28.49578857421875
2,3,42.5872802734375
3,4,53.38134765625
4,5,63.1317138671875
5,6,70.4925537109375
6,7,77.40478515625
7,8,82.78350830078125
8,9,86.2030029296875
9,10,89.24560546875
10,11,91.2017822265625
11,12,92.53082275390625
12,13,93.4478759765625
13,14,93.9422607421875
14,15,95.0286865234375
15,16,95.09735107421875
16,17,95.782470703125
17,18,96.380615234375
18,19,96.4813232421875
19,20,95.90911865234375
20,21,96.47369384765625
21,22,96.6278076171875
22,23,97.0672607421875
23,24,96.99554443359375
24,25,97.48077392578125
25,26,97.35107421875
26,27,97.39227294921875
27,28,97.56011962890625
28,29,97.5555419921875
29,30,97.6776123046875
30,31,97.808837890625
31,32,97.87750244140625
32,33,97.900390625
33,34,98.03619384765625
34,35,98.08502197265625
35,36,98.089599609375
36,37,98.14300537109375
37,38,98.25286865234375
38,39,98.1170654296875
39,40,98.20404052734375
40,41,98.2147216796875
41,42,98.15673828125
42,43,98.34747314453125
43,44,98.4130859375
44,45,98.3428955078125
45,46,98.2879638671875
46,47,98.1842041015625
47,48,98.5809326171875
48,49,98.42987060546875
49,50,98.6419677734375
50,51,98.6968994140625
51,52,98.66943359375
52,53,98.443603515625
53,54,98.57940673828125
54,55,98.66180419921875
55,56,98.69537353515625
56,57,98.6358642578125
57,58,98.72589111328125
58,59,98.66790771484375
59,60,98.66485595703125
60,61,98.75946044921875
61,62,98.72894287109375
62,63,98.81744384765625
63,64,98.82049560546875
64,65,98.77166748046875
65,66,98.72894287109375
66,67,98.883056640625
67,68,98.956298828125
68,69,98.89984130859375
69,70,98.8983154296875
70,71,98.87542724609375
71,72,98.87847900390625
72,73,98.98223876953125
73,74,98.88916015625
74,75,98.9532470703125
75,76,99.005126953125
76,77,98.94561767578125
77,78,98.92578125
78,79,98.98681640625
79,80,98.93646240234375
80,81,98.92120361328125
81,82,98.9349365234375
82,83,98.92578125
83,84,98.9715576171875
84,85,98.94561767578125
85,86,99.09515380859375
86,87,99.10430908203125
87,88,99.11651611328125
88,89,99.188232421875
89,90,98.931884765625
90,91,99.03564453125
91,92,99.169921875
92,93,99.1546630859375
93,94,99.1943359375
94,95,99.1180419921875
95,96,99.15008544921875
96,97,99.0753173828125
97,98,99.15618896484375
98,99,99.18670654296875
99,100,99.10736083984375
