,epoch,train loss
0,1,3.733269716380164
1,2,2.7554890889441594
2,3,2.090641755843535
3,4,1.6167367881862447
4,5,1.240170010481961
5,6,0.9692245807382278
6,7,0.7279112721153069
7,8,0.5543752091034548
8,9,0.4443028665264137
9,10,0.35095297917723656
10,11,0.29341646815737477
11,12,0.2521894940000493
12,13,0.22332343434391078
13,14,0.20744566258508712
14,15,0.17761443392373621
15,16,0.17283861117175547
16,17,0.1539962075985386
17,18,0.1344217695950647
18,19,0.13432500278577209
19,20,0.15089348637411604
20,21,0.13628299950505607
21,22,0.1300897263645311
22,23,0.11760343109926907
23,24,0.12021246086078463
24,25,0.10867037624120712
25,26,0.11146793598891236
26,27,0.10608037541533122
27,28,0.103622326918412
28,29,0.10592584603728028
29,30,0.102650506189093
30,31,0.0963789572706446
31,32,0.0960294767137384
32,33,0.09631782214273699
33,34,0.0883704926527571
34,35,0.09114404910360463
35,36,0.08744969297549687
36,37,0.08737295023456682
37,38,0.08432903248467483
38,39,0.08823298230709042
39,40,0.08680458852904849
40,41,0.08645829639135627
41,42,0.08728122049069498
42,43,0.08256795544002671
43,44,0.07768123956338968
44,45,0.08093222489696927
45,46,0.0850717038847506
46,47,0.08807230151433032
47,48,0.07218151084089186
48,49,0.07842334845918231
49,50,0.07202707686519716
50,51,0.07036381134093972
51,52,0.07363483942754101
52,53,0.08315022484748624
53,54,0.07896414209972136
54,55,0.07116432346811052
55,56,0.07056096852465998
56,57,0.07698857295326889
57,58,0.07065926572249737
58,59,0.07308865127561148
59,60,0.07439949164108839
60,61,0.07116765061800834
61,62,0.07341379344870802
62,63,0.0682623484171927
63,64,0.06634532430325635
64,65,0.07117110551916994
65,66,0.06908950212527998
66,67,0.06491043459391221
67,68,0.06349389524984872
68,69,0.06570496744825505
69,70,0.06684345549729187
70,71,0.06824720696022268
71,72,0.0647719564876752
72,73,0.06258999681449495
73,74,0.06676025936030783
74,75,0.06416094818268903
75,76,0.06290615352918394
76,77,0.06481363254715689
77,78,0.06542836214066483
78,79,0.06445516103121918
79,80,0.06734382198192179
80,81,0.06718641563202254
81,82,0.06481460521172266
82,83,0.06625825905939564
83,84,0.06664914925931953
84,85,0.06397316443326417
85,86,0.06072351064358372
86,87,0.06002551240089815
87,88,0.06030100842326647
88,89,0.05684579811349977
89,90,0.07014745430205949
90,91,0.06381627812515944
91,92,0.05466935770527925
92,93,0.05804351813276298
93,94,0.059862643960514106
94,95,0.060765691014239565
95,96,0.060195605459739454
96,97,0.06449471083760727
97,98,0.05709292579558678
98,99,0.0569942865986377
99,100,0.06255893250636291
