,epoch,train acc
0,1,13.1500244140625
1,2,38.19732666015625
2,3,61.9232177734375
3,4,76.17340087890625
4,5,83.4228515625
5,6,87.005615234375
6,7,88.37127685546875
7,8,90.85235595703125
8,9,91.46575927734375
9,10,93.14727783203125
10,11,93.4356689453125
11,12,94.09027099609375
12,13,93.646240234375
13,14,94.26422119140625
14,15,94.4305419921875
15,16,94.9127197265625
16,17,95.49560546875
17,18,95.5078125
18,19,95.46051025390625
19,20,95.68634033203125
20,21,96.0662841796875
21,22,96.43096923828125
22,23,95.86334228515625
23,24,96.2158203125
24,25,96.45538330078125
25,26,97.04437255859375
26,27,95.93963623046875
27,28,96.71478271484375
28,29,97.25341796875
29,30,96.93450927734375
30,31,96.71783447265625
31,32,96.7254638671875
32,33,96.844482421875
33,34,96.9268798828125
34,35,97.430419921875
35,36,96.6583251953125
36,37,97.62725830078125
37,38,97.125244140625
38,39,97.4273681640625
39,40,97.59979248046875
40,41,97.1160888671875
41,42,97.747802734375
42,43,97.4212646484375
43,44,97.8851318359375
44,45,97.601318359375
45,46,97.62115478515625
46,47,98.193359375
47,48,97.9766845703125
48,49,97.78594970703125
49,50,97.9644775390625
50,51,97.9736328125
51,52,97.6531982421875
52,53,97.95989990234375
53,54,97.61505126953125
54,55,97.98736572265625
55,56,98.37188720703125
56,57,98.150634765625
57,58,97.9705810546875
58,59,98.12469482421875
59,60,98.08807373046875
60,61,98.2696533203125
61,62,98.03009033203125
62,63,98.4466552734375
63,64,97.88665771484375
64,65,98.20404052734375
65,66,98.193359375
66,67,98.06365966796875
67,68,98.3734130859375
68,69,98.3734130859375
69,70,97.96142578125
70,71,98.12164306640625
71,72,98.32916259765625
72,73,98.27728271484375
73,74,98.3551025390625
74,75,98.095703125
75,76,98.46038818359375
76,77,98.45428466796875
77,78,98.42987060546875
78,79,98.7945556640625
79,80,98.42376708984375
80,81,98.46954345703125
81,82,98.1231689453125
82,83,98.49700927734375
83,84,98.25897216796875
84,85,98.19793701171875
85,86,98.43597412109375
86,87,98.48480224609375
87,88,98.25439453125
88,89,98.486328125
89,90,98.39630126953125
90,91,98.7945556640625
91,92,98.345947265625
92,93,98.4130859375
93,94,98.42987060546875
94,95,98.25439453125
95,96,98.6053466796875
96,97,98.46038818359375
97,98,98.388671875
98,99,98.73809814453125
99,100,98.5504150390625
