,epoch,train acc
0,1,12.5396728515625
1,2,36.54937744140625
2,3,61.920166015625
3,4,79.2724609375
4,5,84.869384765625
5,6,89.53857421875
6,7,91.3665771484375
7,8,92.2332763671875
8,9,92.44384765625
9,10,94.073486328125
10,11,94.61669921875
11,12,94.56024169921875
12,13,95.32012939453125
13,14,94.7601318359375
14,15,95.3887939453125
15,16,95.20721435546875
16,17,95.81451416015625
17,18,95.6298828125
18,19,96.0296630859375
19,20,96.92840576171875
20,21,96.46148681640625
21,22,96.8658447265625
22,23,96.64459228515625
23,24,96.56982421875
24,25,96.86279296875
25,26,96.58203125
26,27,97.5341796875
27,28,97.01385498046875
28,29,97.29156494140625
29,30,97.41363525390625
30,31,97.07794189453125
31,32,97.62115478515625
32,33,97.28546142578125
33,34,97.62115478515625
34,35,97.2442626953125
35,36,97.7081298828125
36,37,97.5189208984375
37,38,97.8485107421875
38,39,98.114013671875
39,40,97.82562255859375
40,41,97.69439697265625
41,42,97.705078125
42,43,97.7874755859375
43,44,97.55401611328125
44,45,97.662353515625
45,46,97.66693115234375
46,47,97.84698486328125
47,48,97.613525390625
48,49,97.89581298828125
49,50,98.2635498046875
50,51,97.64251708984375
51,52,97.80426025390625
52,53,97.84088134765625
53,54,98.11248779296875
54,55,97.94464111328125
55,56,98.297119140625
56,57,97.64556884765625
57,58,98.22540283203125
58,59,97.86376953125
59,60,98.25897216796875
60,61,97.9888916015625
61,62,97.91107177734375
62,63,98.3917236328125
63,64,98.3367919921875
64,65,97.98126220703125
65,66,98.370361328125
66,67,98.27423095703125
67,68,98.0804443359375
68,69,98.64044189453125
69,70,98.626708984375
70,71,98.0682373046875
71,72,98.7152099609375
72,73,98.077392578125
73,74,98.91204833984375
74,75,98.6724853515625
75,76,98.187255859375
76,77,98.3612060546875
77,78,98.2421875
78,79,98.34747314453125
79,80,98.17962646484375
80,81,98.42376708984375
81,82,98.44818115234375
82,83,98.5748291015625
83,84,98.114013671875
84,85,98.22998046875
85,86,98.4344482421875
86,87,98.431396484375
87,88,98.8128662109375
88,89,98.773193359375
89,90,98.5137939453125
90,91,98.57025146484375
91,92,98.4344482421875
92,93,98.71673583984375
93,94,98.33831787109375
94,95,98.49090576171875
95,96,98.8189697265625
96,97,98.22998046875
97,98,98.1292724609375
98,99,98.76861572265625
99,100,98.94256591796875
