,epoch,train acc
0,1,10.39886474609375
1,2,26.55029296875
2,3,39.57366943359375
3,4,50.06561279296875
4,5,58.34808349609375
5,6,65.04974365234375
6,7,70.32623291015625
7,8,75.09307861328125
8,9,78.4515380859375
9,10,81.50634765625
10,11,84.0057373046875
11,12,86.29302978515625
12,13,87.36724853515625
13,14,88.87176513671875
14,15,89.73541259765625
15,16,91.0614013671875
16,17,91.44439697265625
17,18,92.13409423828125
18,19,92.8558349609375
19,20,93.3074951171875
20,21,93.45703125
21,22,94.44732666015625
22,23,94.30389404296875
23,24,94.7052001953125
24,25,94.5404052734375
25,26,95.19805908203125
26,27,95.28656005859375
27,28,95.66802978515625
28,29,95.4376220703125
29,30,95.88165283203125
30,31,96.01898193359375
31,32,96.23565673828125
32,33,96.1883544921875
33,34,96.41876220703125
34,35,96.49810791015625
35,36,96.4202880859375
36,37,96.57745361328125
37,38,97.01385498046875
38,39,96.9329833984375
39,40,96.99859619140625
40,41,96.96502685546875
41,42,97.10235595703125
42,43,97.1221923828125
43,44,97.3785400390625
44,45,97.44415283203125
45,46,97.3419189453125
46,47,97.43804931640625
47,48,97.3968505859375
48,49,97.5677490234375
49,50,97.61505126953125
50,51,97.65777587890625
51,52,97.66387939453125
52,53,97.78594970703125
53,54,97.72796630859375
54,55,97.89581298828125
55,56,97.81494140625
56,57,97.92633056640625
57,58,97.92633056640625
58,59,97.93548583984375
59,60,98.0712890625
60,61,98.03314208984375
61,62,98.08807373046875
62,63,98.05755615234375
63,64,98.20556640625
64,65,98.20556640625
65,66,98.27117919921875
66,67,98.2269287109375
67,68,98.12774658203125
68,69,98.175048828125
69,70,98.2818603515625
70,71,98.47259521484375
71,72,98.3062744140625
72,73,98.32000732421875
73,74,98.40240478515625
74,75,98.50921630859375
75,76,98.50616455078125
76,77,98.48480224609375
77,78,98.53363037109375
78,79,98.4100341796875
79,80,98.57177734375
80,81,98.5015869140625
81,82,98.58551025390625
82,83,98.57025146484375
83,84,98.614501953125
84,85,98.60687255859375
85,86,98.51531982421875
86,87,98.67401123046875
87,88,98.64044189453125
88,89,98.68621826171875
89,90,98.6968994140625
90,91,98.74114990234375
91,92,98.87542724609375
92,93,98.8067626953125
93,94,98.7396240234375
94,95,98.7152099609375
95,96,98.77777099609375
96,97,98.88458251953125
97,98,98.779296875
98,99,98.828125
99,100,98.88458251953125
