,epoch,train loss
0,1,3.8493644383270293
1,2,2.9086875824723393
2,3,2.316065486287698
3,4,1.8983893793774769
4,5,1.591830776014831
5,6,1.3437637172755785
6,7,1.1630102495546453
7,8,0.9943464781681541
8,9,0.8957376614853274
9,10,0.7883422781596892
10,11,0.7118575707136188
11,12,0.6310750915727112
12,13,0.597078805352794
13,14,0.5564502357301535
14,15,0.5253339095652336
15,16,0.4783459054888226
16,17,0.4686787767423084
17,18,0.44881431316025555
18,19,0.4190767950058216
19,20,0.4022281512297923
20,21,0.39691461868642364
21,22,0.3584315540792886
22,23,0.36801309826842044
23,24,0.35182941645325627
24,25,0.3634559719648678
25,26,0.3348097982816398
26,27,0.33578520972514525
27,28,0.3203692737588426
28,29,0.3299401410622522
29,30,0.31347168421780225
30,31,0.3046864109201124
31,32,0.296028107724851
32,33,0.29904312173312064
33,34,0.2859247853339184
34,35,0.2840237340715248
35,36,0.2894381294900086
36,37,0.2799886375432834
37,38,0.2663596752390731
38,39,0.2619249408307951
39,40,0.2635533751890762
40,41,0.2656049081851961
41,42,0.2623054665455129
42,43,0.26047587489301804
43,44,0.24555140915617812
44,45,0.248026616522111
45,46,0.25483345981047023
46,47,0.24086934362276224
47,48,0.2435078172275098
48,49,0.2390132873406401
49,50,0.23631924586516107
50,51,0.2325782510015415
51,52,0.2329029172542505
52,53,0.22880519456521142
53,54,0.23135340948647354
54,55,0.22284405690152198
55,56,0.23088351731712464
56,57,0.22462465849821456
57,58,0.22535904044343624
58,59,0.22064616928400937
59,60,0.211043174189399
60,61,0.22263183299219236
61,62,0.21833337609132286
62,63,0.21675647521624342
63,64,0.2040270857833093
64,65,0.20948795849108137
65,66,0.20394721058255527
66,67,0.20658780881785788
67,68,0.21182898405822925
68,69,0.20723070845997427
69,70,0.2059455428388901
70,71,0.19659231722471304
71,72,0.2000576590653509
72,73,0.20190219674259424
73,74,0.19665489773615263
74,75,0.19520919883507304
75,76,0.19043936997331912
76,77,0.19687212388816988
77,78,0.19026951071282383
78,79,0.19613055912486743
79,80,0.18878551285888534
80,81,0.19260787799430545
81,82,0.18709943610883784
82,83,0.18866970692761242
83,84,0.18518008856335655
84,85,0.18927496610558592
85,86,0.18810161887085997
86,87,0.18399773410055786
87,88,0.18247803355916403
88,89,0.17690452124224976
89,90,0.17962132424145238
90,91,0.17467531155853067
91,92,0.17009122816671152
92,93,0.17019451137457509
93,94,0.17911688910680823
94,95,0.17480898265785072
95,96,0.1731050782109378
96,97,0.17059216737834504
97,98,0.16895297240989748
98,99,0.16892254554841202
99,100,0.1684164744365262
