,epoch,train acc
0,1,49.86572265625
1,2,72.8485107421875
2,3,82.41119384765625
3,4,88.2965087890625
4,5,91.314697265625
5,6,93.55316162109375
6,7,94.9554443359375
7,8,95.8526611328125
8,9,96.08154296875
9,10,96.99249267578125
10,11,97.45330810546875
11,12,97.24578857421875
12,13,97.7996826171875
13,14,97.74627685546875
14,15,98.03314208984375
15,16,98.138427734375
16,17,98.406982421875
17,18,98.4893798828125
18,19,98.32611083984375
19,20,98.7091064453125
20,21,98.5565185546875
21,22,98.7579345703125
22,23,98.7823486328125
23,24,98.87237548828125
24,25,98.846435546875
25,26,98.748779296875
26,27,98.8739013671875
27,28,98.96392822265625
28,29,99.05242919921875
29,30,98.94256591796875
30,31,98.99749755859375
31,32,99.03411865234375
32,33,99.12567138671875
33,34,99.1790771484375
34,35,99.078369140625
35,36,99.07684326171875
36,37,99.30419921875
37,38,99.18212890625
38,39,99.25689697265625
39,40,99.1912841796875
40,41,99.322509765625
41,42,99.22027587890625
42,43,99.24163818359375
43,44,99.3255615234375
44,45,99.2919921875
45,46,99.3927001953125
46,47,99.3499755859375
47,48,99.39422607421875
48,49,99.3621826171875
49,50,99.29962158203125
50,51,99.45526123046875
51,52,99.30419921875
52,53,99.42169189453125
53,54,99.39422607421875
54,55,99.4873046875
55,56,99.3865966796875
56,57,99.4415283203125
57,58,99.4537353515625
58,59,99.46441650390625
59,60,99.46136474609375
60,61,99.4476318359375
61,62,99.48272705078125
62,63,99.56817626953125
63,64,99.53765869140625
64,65,99.530029296875
65,66,99.45526123046875
66,67,99.49798583984375
67,68,99.5452880859375
68,69,99.462890625
69,70,99.5513916015625
70,71,99.54376220703125
71,72,99.59869384765625
72,73,99.51629638671875
73,74,99.63531494140625
74,75,99.53765869140625
75,76,99.578857421875
76,77,99.50714111328125
77,78,99.5574951171875
78,79,99.61090087890625
79,80,99.5208740234375
80,81,99.6368408203125
81,82,99.5849609375
82,83,99.59716796875
83,84,99.5574951171875
84,85,99.58648681640625
85,86,99.5819091796875
86,87,99.6185302734375
87,88,99.5758056640625
88,89,99.64447021484375
89,90,99.61700439453125
90,91,99.6063232421875
91,92,99.67041015625
92,93,99.60479736328125
93,94,99.62921142578125
94,95,99.6307373046875
95,96,99.62005615234375
96,97,99.64752197265625
97,98,99.66888427734375
98,99,99.62615966796875
99,100,99.70245361328125
