,epoch,train loss
0,1,1.4509894658112898
1,2,0.8773552087368444
2,3,0.6209295785229187
3,4,0.444841676595388
4,5,0.3526068277860759
5,6,0.2813461485420703
6,7,0.2386472149810288
7,8,0.2079858949582558
8,9,0.20690887456657947
9,10,0.16477820372165297
10,11,0.14404090257448843
11,12,0.16457896404608618
12,13,0.138517031151423
13,14,0.1398265635689313
14,15,0.1330204623482132
15,16,0.12599968309950782
16,17,0.1109394494924345
17,18,0.11151563873499981
18,19,0.11736811284572468
19,20,0.10290763203374809
20,21,0.11247221982193878
21,22,0.09799048736749683
22,23,0.10016090663339128
23,24,0.09474388935632305
24,25,0.0965932639883249
25,26,0.1046966049943876
26,27,0.09636860185128171
27,28,0.09209181401092792
28,29,0.08756869256467326
29,30,0.09071822591067757
30,31,0.09248493161794613
31,32,0.08748575199570041
32,33,0.08376024153767503
33,34,0.08193792417296208
34,35,0.08849322620153544
35,36,0.08356808018288575
36,37,0.07204785663270741
37,38,0.0764615544831031
38,39,0.07870937026382308
39,40,0.07986915371657233
40,41,0.07319817091774894
41,42,0.07569467502253246
42,43,0.07790889195166528
43,44,0.0755799589351227
44,45,0.0734646897217317
45,46,0.0699016470935021
46,47,0.07078348017239477
47,48,0.06781155096541625
48,49,0.06934986560736434
49,50,0.07310450168733951
50,51,0.06779604068287881
51,52,0.07286721044147271
52,53,0.06923877626832109
53,54,0.07026566405329504
54,55,0.06409355880168732
55,56,0.07030750697595067
56,57,0.06713228566150065
57,58,0.06689364845806267
58,59,0.06084092823220999
59,60,0.0657383135476266
60,61,0.06485497209359892
61,62,0.062288710360007826
62,63,0.06137909535027575
63,64,0.06038141035969602
64,65,0.06323303995304741
65,66,0.06542637290476705
66,67,0.06440944310452323
67,68,0.06006551930840942
68,69,0.06725573498624726
69,70,0.05895082269489649
70,71,0.059572458205366274
71,72,0.05792190969441435
72,73,0.05898300483386265
73,74,0.05720957833182183
74,75,0.060408583831303986
75,76,0.05809671503811842
76,77,0.0607132502082095
77,78,0.05915232108964119
78,79,0.05369682044693036
79,80,0.06057953271374572
80,81,0.054794365431007463
81,82,0.057911080366466194
82,83,0.05611547745502321
83,84,0.05533390498749213
84,85,0.056932991348730866
85,86,0.05819476957549341
86,87,0.05433044021992828
87,88,0.05794486068043625
88,89,0.0533223003076273
89,90,0.05333116919427994
90,91,0.055082989296352025
91,92,0.05238082260621013
92,93,0.0532032668015745
93,94,0.052959549277147744
94,95,0.05533336468215566
95,96,0.053824299000552855
96,97,0.051389015425229445
97,98,0.0506786042060412
98,99,0.053418577219417784
99,100,0.050179790407128166
