,epoch,Mask Probs
380,381,0.970611572265625
381,382,0.969635009765625
382,383,0.972137451171875
383,384,0.9729156494140625
384,385,0.97332763671875
385,386,0.9742431640625
386,387,0.9747772216796875
387,388,0.97357177734375
388,389,0.975494384765625
389,390,0.9754180908203125
390,391,0.9749298095703125
391,392,0.9760284423828125
392,393,0.975128173828125
393,394,0.975006103515625
394,395,0.97625732421875
395,396,0.9738922119140625
396,397,0.974395751953125
397,398,0.9744720458984375
398,399,0.9757232666015625
399,400,0.9771728515625
400,401,0.9767913818359375
401,402,0.9775848388671875
402,403,0.9768829345703125
403,404,0.97607421875
404,405,0.9783477783203125
405,406,0.9788360595703125
406,407,0.9781646728515625
407,408,0.9770660400390625
408,409,0.976470947265625
409,410,0.9795074462890625
410,411,0.9784393310546875
411,412,0.9799041748046875
412,413,0.9810638427734375
413,414,0.98016357421875
414,415,0.9816741943359375
415,416,0.97943115234375
416,417,0.9810638427734375
417,418,0.980377197265625
418,419,0.98095703125
419,420,0.9818115234375
420,421,0.9812469482421875
421,422,0.98089599609375
422,423,0.982330322265625
423,424,0.9823760986328125
424,425,0.9826812744140625
425,426,0.9826202392578125
426,427,0.9817962646484375
427,428,0.982208251953125
428,429,0.9840545654296875
429,430,0.984039306640625
430,431,0.983062744140625
431,432,0.982696533203125
432,433,0.9826202392578125
433,434,0.984100341796875
434,435,0.984039306640625
435,436,0.9844970703125
436,437,0.9820709228515625
437,438,0.9850921630859375
438,439,0.9846649169921875
439,440,0.985107421875
440,441,0.9856414794921875
441,442,0.9851226806640625
442,443,0.9850006103515625
443,444,0.9858551025390625
444,445,0.98583984375
445,446,0.986419677734375
446,447,0.9853057861328125
447,448,0.984832763671875
448,449,0.9853515625
449,450,0.9864501953125
450,451,0.987060546875
451,452,0.986114501953125
452,453,0.986114501953125
453,454,0.9875030517578125
454,455,0.986724853515625
455,456,0.987518310546875
456,457,0.987579345703125
457,458,0.9881439208984375
458,459,0.98773193359375
459,460,0.988739013671875
460,461,0.9863433837890625
461,462,0.98577880859375
462,463,0.9879150390625
463,464,0.988372802734375
464,465,0.988494873046875
465,466,0.9891510009765625
466,467,0.9893341064453125
467,468,0.987945556640625
468,469,0.986785888671875
469,470,0.9885711669921875
470,471,0.9885711669921875
471,472,0.989501953125
472,473,0.9900054931640625
473,474,0.989410400390625
474,475,0.98974609375
475,476,0.990081787109375
476,477,0.9901275634765625
477,478,0.98931884765625
478,479,0.989776611328125
479,480,0.990081787109375
480,481,0.9893035888671875
481,482,0.990264892578125
482,483,0.99114990234375
483,484,0.989471435546875
484,485,0.988861083984375
485,486,0.99029541015625
486,487,0.989898681640625
487,488,0.9906005859375
488,489,0.991302490234375
489,490,0.990203857421875
490,491,0.9912872314453125
491,492,0.99151611328125
492,493,0.9910736083984375
493,494,0.9918060302734375
494,495,0.9901275634765625
495,496,0.9910736083984375
496,497,0.991485595703125
497,498,0.9900054931640625
498,499,0.9915771484375
499,500,0.99200439453125
500,501,0.9926300048828125
501,502,0.9918670654296875
502,503,0.9906463623046875
503,504,0.9922027587890625
504,505,0.992584228515625
505,506,0.9920654296875
506,507,0.9919281005859375
507,508,0.9931488037109375
508,509,0.992340087890625
509,510,0.992767333984375
510,511,0.9930572509765625
511,512,0.992584228515625
