,epoch,train acc
0,1,45.2911376953125
1,2,67.98248291015625
2,3,78.33099365234375
3,4,84.62677001953125
4,5,89.11590576171875
5,6,92.071533203125
6,7,93.39447021484375
7,8,94.4580078125
8,9,95.721435546875
9,10,95.574951171875
10,11,96.356201171875
11,12,96.66595458984375
12,13,96.87347412109375
13,14,97.34039306640625
14,15,97.723388671875
15,16,97.5830078125
16,17,97.40753173828125
17,18,98.29864501953125
18,19,97.8973388671875
19,20,98.17962646484375
20,21,98.2330322265625
21,22,98.2269287109375
22,23,98.25286865234375
23,24,98.4375
24,25,98.28338623046875
25,26,98.62060546875
26,27,98.60687255859375
27,28,98.7335205078125
28,29,98.76251220703125
29,30,98.69384765625
30,31,98.86322021484375
31,32,98.7030029296875
32,33,98.89373779296875
33,34,98.89068603515625
34,35,98.89984130859375
35,36,99.0509033203125
36,37,98.89068603515625
37,38,99.00054931640625
38,39,99.13177490234375
39,40,98.9593505859375
40,41,99.11346435546875
41,42,99.05242919921875
42,43,99.1912841796875
43,44,99.1790771484375
44,45,99.23248291015625
45,46,99.1668701171875
46,47,99.24163818359375
47,48,99.18365478515625
48,49,99.2523193359375
49,50,99.23095703125
50,51,99.3255615234375
51,52,99.29351806640625
52,53,99.28131103515625
53,54,99.3743896484375
54,55,99.35302734375
55,56,99.29656982421875
56,57,99.25994873046875
57,58,99.36065673828125
58,59,99.34844970703125
59,60,99.32708740234375
60,61,99.28436279296875
61,62,99.3377685546875
62,63,99.3927001953125
63,64,99.37286376953125
64,65,99.46441650390625
65,66,99.4476318359375
66,67,99.40643310546875
67,68,99.43695068359375
68,69,99.34844970703125
69,70,99.47509765625
70,71,99.47662353515625
71,72,99.49798583984375
72,73,99.43084716796875
73,74,99.46746826171875
74,75,99.3927001953125
75,76,99.4384765625
76,77,99.49493408203125
77,78,99.5208740234375
78,79,99.48883056640625
79,80,99.47662353515625
80,81,99.5025634765625
81,82,99.542236328125
82,83,99.52850341796875
83,84,99.59259033203125
84,85,99.468994140625
85,86,99.57275390625
86,87,99.51324462890625
87,88,99.54986572265625
88,89,99.5208740234375
89,90,99.5208740234375
90,91,99.5697021484375
91,92,99.57427978515625
92,93,99.6063232421875
93,94,99.5208740234375
94,95,99.591064453125
95,96,99.55902099609375
96,97,99.5819091796875
97,98,99.542236328125
98,99,99.59564208984375
99,100,99.57122802734375
