,epoch,train loss
0,1,1.6825864596758038
1,2,1.1417621086002328
2,3,0.8266175932658371
3,4,0.6392479385540355
4,5,0.4871089894295437
5,6,0.38630385783471866
6,7,0.3505483194894623
7,8,0.3064821619846043
8,9,0.2560163267116877
9,10,0.26695523174566915
10,11,0.23662242156569846
11,12,0.22645119461594732
12,13,0.2169906121416716
13,14,0.19007798173333867
14,15,0.17598583049402805
15,16,0.18030620607896708
16,17,0.19514424668159336
17,18,0.15045166895652073
18,19,0.16752999310847372
19,20,0.15783585389362997
20,21,0.1535571669555793
21,22,0.1555815032661485
22,23,0.15386780281551182
23,24,0.14094526017288445
24,25,0.15377184743920225
25,26,0.13495564506956725
26,27,0.1328889979995438
27,28,0.12775858071108814
28,29,0.12742089674793533
29,30,0.13036886535701342
30,31,0.12157064952407381
31,32,0.12741109774651704
32,33,0.12185806204433902
33,34,0.11896957306817058
34,35,0.11955287161981687
35,36,0.11581757653038949
36,37,0.1186053127530613
37,38,0.11609259802207816
38,39,0.10688317331369035
39,40,0.11534764037060086
40,41,0.10981222263944801
41,42,0.10991329462558497
42,43,0.10247232873007306
43,44,0.1020823440157983
44,45,0.09834400363615714
45,46,0.10578944787630462
46,47,0.09685215491481358
47,48,0.10318961505254265
48,49,0.09631014971455443
49,50,0.09960222964218701
50,51,0.0935101260402007
51,52,0.10102183575509116
52,53,0.0955588242468366
53,54,0.08853891740727704
54,55,0.0951472327724332
55,56,0.09539469695664593
56,57,0.09472011351681431
57,58,0.08878665824158816
58,59,0.09231062133403611
59,60,0.08873324161322671
60,61,0.09540214261505753
61,62,0.08980139832419809
62,63,0.08913839561864734
63,64,0.09162633546657162
64,65,0.08640929850298562
65,66,0.08540319720486877
66,67,0.08581155161664356
67,68,0.08492304757237434
68,69,0.0890212544327369
69,70,0.08443622443519416
70,71,0.08177476048149401
71,72,0.08090256056675571
72,73,0.08389960171916755
73,74,0.08133720143086975
74,75,0.08468264952171012
75,76,0.08460193070277455
76,77,0.0794265651893511
77,78,0.07682252342419815
78,79,0.08180680264922557
79,80,0.08213778402932803
80,81,0.07991781236341922
81,82,0.07387896952423034
82,83,0.07883708064764505
83,84,0.07445530251061427
84,85,0.08116251297178678
85,86,0.07532431105937576
86,87,0.07758444345017779
87,88,0.07516279591072816
88,89,0.07866642358203535
89,90,0.07616095468983985
90,91,0.07197083216306055
91,92,0.07512057638086844
92,93,0.07259721360605909
93,94,0.07485478090893594
94,95,0.07310808572219685
95,96,0.07356549995893147
96,97,0.06961029707599664
97,98,0.07517124327569036
98,99,0.07223058078307076
99,100,0.07163965996733168
