,epoch,Mask Probs
0,1,0.0007781982421875
1,2,0.016387939453125
2,3,0.061065673828125
3,4,0.129974365234375
4,5,0.205596923828125
5,6,0.26715087890625
6,7,0.3253326416015625
7,8,0.364044189453125
8,9,0.3941497802734375
9,10,0.4187774658203125
10,11,0.4410247802734375
11,12,0.4568023681640625
12,13,0.4730224609375
13,14,0.4869537353515625
14,15,0.497772216796875
15,16,0.5097503662109375
16,17,0.5203094482421875
17,18,0.529296875
18,19,0.5405426025390625
19,20,0.5471954345703125
20,21,0.5595855712890625
21,22,0.561981201171875
22,23,0.5733642578125
23,24,0.5811309814453125
24,25,0.581756591796875
25,26,0.587738037109375
26,27,0.5976104736328125
27,28,0.6025543212890625
28,29,0.6063232421875
29,30,0.60931396484375
30,31,0.618408203125
31,32,0.6239471435546875
32,33,0.62744140625
33,34,0.6328887939453125
34,35,0.63934326171875
35,36,0.6461029052734375
36,37,0.64654541015625
37,38,0.651092529296875
38,39,0.657470703125
39,40,0.660064697265625
40,41,0.6647186279296875
41,42,0.66650390625
42,43,0.6709747314453125
43,44,0.6719970703125
44,45,0.6806488037109375
45,46,0.6849365234375
46,47,0.688812255859375
47,48,0.6918792724609375
48,49,0.6943817138671875
49,50,0.6989288330078125
50,51,0.7028045654296875
51,52,0.7051544189453125
52,53,0.7104339599609375
53,54,0.7143402099609375
54,55,0.716094970703125
55,56,0.719146728515625
56,57,0.7235870361328125
57,58,0.7251434326171875
58,59,0.73052978515625
59,60,0.7310333251953125
60,61,0.732940673828125
61,62,0.7393341064453125
62,63,0.7397003173828125
63,64,0.744476318359375
64,65,0.745635986328125
65,66,0.7503509521484375
66,67,0.7520599365234375
67,68,0.7564239501953125
68,69,0.7586669921875
69,70,0.76104736328125
70,71,0.764129638671875
71,72,0.7668914794921875
72,73,0.7721710205078125
73,74,0.7703857421875
74,75,0.7759246826171875
75,76,0.778289794921875
76,77,0.7808380126953125
77,78,0.78143310546875
78,79,0.7845001220703125
79,80,0.791259765625
80,81,0.787353515625
81,82,0.792755126953125
82,83,0.793914794921875
83,84,0.7979888916015625
84,85,0.800140380859375
85,86,0.8023681640625
86,87,0.8028564453125
87,88,0.8078155517578125
88,89,0.808441162109375
89,90,0.8097686767578125
90,91,0.8136444091796875
91,92,0.8160400390625
92,93,0.817413330078125
93,94,0.8189849853515625
94,95,0.82525634765625
95,96,0.82623291015625
96,97,0.8253021240234375
97,98,0.8294677734375
98,99,0.8306884765625
99,100,0.833221435546875
100,101,0.8356781005859375
101,102,0.8385162353515625
102,103,0.8398590087890625
103,104,0.842041015625
104,105,0.843963623046875
105,106,0.845062255859375
106,107,0.8460845947265625
107,108,0.8502044677734375
108,109,0.8516845703125
109,110,0.8516693115234375
110,111,0.8570098876953125
111,112,0.8565521240234375
112,113,0.8580322265625
113,114,0.859588623046875
114,115,0.8625335693359375
115,116,0.8648834228515625
116,117,0.865509033203125
117,118,0.8674163818359375
118,119,0.8691253662109375
119,120,0.8717193603515625
120,121,0.8714752197265625
121,122,0.8731231689453125
122,123,0.8763885498046875
123,124,0.876953125
124,125,0.8779754638671875
125,126,0.8786163330078125
126,127,0.8812713623046875
127,128,0.8829345703125
128,129,0.88330078125
129,130,0.8875885009765625
130,131,0.89007568359375
131,132,0.8878173828125
132,133,0.8927154541015625
133,134,0.891845703125
134,135,0.8961029052734375
135,136,0.8957672119140625
136,137,0.8984832763671875
137,138,0.897979736328125
138,139,0.8996734619140625
139,140,0.903167724609375
140,141,0.9043731689453125
141,142,0.904022216796875
142,143,0.9057769775390625
143,144,0.9087066650390625
144,145,0.9078369140625
145,146,0.9103546142578125
146,147,0.9110260009765625
147,148,0.91326904296875
148,149,0.910980224609375
149,150,0.915435791015625
150,151,0.9157867431640625
151,152,0.91705322265625
152,153,0.9183197021484375
153,154,0.919403076171875
154,155,0.9195404052734375
155,156,0.9215087890625
156,157,0.9232177734375
157,158,0.921844482421875
158,159,0.9250030517578125
159,160,0.9263763427734375
160,161,0.926605224609375
161,162,0.92840576171875
162,163,0.92919921875
163,164,0.930633544921875
