,epoch,train acc
0,1,13.9190673828125
1,2,34.01336669921875
2,3,51.788330078125
3,4,66.10107421875
4,5,77.8717041015625
5,6,85.35919189453125
6,7,90.3076171875
7,8,93.27545166015625
8,9,95.03173828125
9,10,95.95794677734375
10,11,96.88873291015625
11,12,97.56622314453125
12,13,97.91412353515625
13,14,98.260498046875
14,15,98.43597412109375
15,16,98.72283935546875
16,17,98.9654541015625
17,18,99.04632568359375
18,19,99.16839599609375
19,20,99.17755126953125
20,21,99.28436279296875
21,22,99.346923828125
22,23,99.37744140625
23,24,99.468994140625
24,25,99.48577880859375
25,26,99.5330810546875
26,27,99.60784912109375
27,28,99.603271484375
28,29,99.59564208984375
29,30,99.65667724609375
30,31,99.67498779296875
31,32,99.688720703125
32,33,99.72686767578125
33,34,99.72991943359375
34,35,99.7528076171875
35,36,99.74822998046875
36,37,99.75128173828125
37,38,99.7894287109375
38,39,99.8016357421875
39,40,99.83062744140625
40,41,99.810791015625
41,42,99.83367919921875
42,43,99.81536865234375
43,44,99.84130859375
44,45,99.84283447265625
45,46,99.8260498046875
46,47,99.86724853515625
47,48,99.884033203125
48,49,99.8779296875
49,50,99.8809814453125
50,51,99.85809326171875
51,52,99.92218017578125
52,53,99.90234375
53,54,99.8809814453125
54,55,99.90386962890625
55,56,99.90997314453125
56,57,99.91455078125
57,58,99.90692138671875
58,59,99.91607666015625
59,60,99.884033203125
60,61,99.932861328125
61,62,99.920654296875
62,63,99.90386962890625
63,64,99.9298095703125
64,65,99.91607666015625
65,66,99.93896484375
66,67,99.93896484375
67,68,99.9359130859375
68,69,99.93896484375
69,70,99.95574951171875
70,71,99.9298095703125
71,72,99.9237060546875
72,73,99.93896484375
73,74,99.94049072265625
74,75,99.9298095703125
75,76,99.9420166015625
76,77,99.94964599609375
77,78,99.945068359375
78,79,99.95269775390625
79,80,99.951171875
80,81,99.9420166015625
81,82,99.96490478515625
82,83,99.9664306640625
83,84,99.94354248046875
84,85,99.9481201171875
85,86,99.957275390625
86,87,99.95880126953125
87,88,99.96490478515625
88,89,99.95269775390625
89,90,99.97100830078125
90,91,99.96185302734375
91,92,99.96185302734375
92,93,99.9603271484375
93,94,99.9542236328125
94,95,99.97406005859375
95,96,99.96795654296875
96,97,99.957275390625
97,98,99.96337890625
98,99,99.9664306640625
99,100,99.9847412109375
100,101,99.95880126953125
101,102,99.9664306640625
102,103,99.969482421875
103,104,99.97406005859375
104,105,99.95880126953125
105,106,99.9725341796875
106,107,99.9725341796875
107,108,99.96185302734375
108,109,99.9786376953125
109,110,99.96337890625
110,111,99.9725341796875
111,112,99.97711181640625
112,113,99.9786376953125
113,114,99.9786376953125
114,115,99.9725341796875
115,116,99.981689453125
116,117,99.98931884765625
117,118,99.9847412109375
118,119,99.98016357421875
119,120,99.9786376953125
120,121,99.98016357421875
121,122,99.97711181640625
122,123,99.9725341796875
123,124,99.98626708984375
124,125,99.98779296875
125,126,99.98779296875
126,127,99.9908447265625
127,128,99.97711181640625
128,129,99.98321533203125
129,130,99.9908447265625
130,131,99.98626708984375
131,132,99.981689453125
132,133,99.98931884765625
133,134,99.99542236328125
134,135,99.98779296875
135,136,99.981689453125
136,137,99.9847412109375
137,138,99.98931884765625
138,139,99.9908447265625
139,140,99.98626708984375
140,141,99.98779296875
141,142,99.9847412109375
142,143,99.98016357421875
143,144,99.99542236328125
144,145,99.9847412109375
145,146,99.98626708984375
146,147,99.98626708984375
147,148,99.993896484375
148,149,99.98321533203125
149,150,99.98321533203125
150,151,99.981689453125
151,152,99.981689453125
152,153,99.9908447265625
153,154,99.9969482421875
154,155,99.9908447265625
155,156,99.993896484375
156,157,99.993896484375
157,158,99.99542236328125
158,159,99.98626708984375
159,160,99.98779296875
160,161,99.98626708984375
161,162,99.99237060546875
162,163,99.9847412109375
163,164,99.9847412109375
164,165,99.993896484375
165,166,99.98779296875
166,167,99.98779296875
167,168,99.98931884765625
168,169,99.99847412109375
169,170,99.993896484375
170,171,99.9969482421875
171,172,99.993896484375
172,173,99.993896484375
173,174,99.993896484375
174,175,99.99237060546875
175,176,99.99237060546875
176,177,99.99542236328125
177,178,99.99542236328125
178,179,99.99237060546875
179,180,99.993896484375
180,181,99.98931884765625
181,182,99.9847412109375
182,183,99.993896484375
183,184,99.9908447265625
184,185,99.99542236328125
185,186,99.9847412109375
186,187,99.993896484375
187,188,99.9908447265625
188,189,99.9969482421875
189,190,99.9969482421875
190,191,99.98931884765625
191,192,99.993896484375
192,193,99.99542236328125
193,194,99.993896484375
194,195,99.99542236328125
195,196,99.99542236328125
196,197,99.993896484375
197,198,99.99542236328125
198,199,99.98779296875
199,200,99.9969482421875
200,201,99.98931884765625
201,202,99.9969482421875
202,203,99.99237060546875
203,204,99.9969482421875
204,205,99.99237060546875
205,206,99.99542236328125
206,207,99.99237060546875
207,208,99.9969482421875
208,209,99.99847412109375
209,210,99.9969482421875
210,211,99.99542236328125
211,212,99.99542236328125
212,213,99.99542236328125
213,214,99.99847412109375
214,215,99.99847412109375
215,216,99.993896484375
216,217,99.9908447265625
217,218,99.99847412109375
218,219,99.99847412109375
219,220,99.9969482421875
220,221,99.99237060546875
221,222,99.9969482421875
222,223,99.993896484375
223,224,99.993896484375
224,225,99.9969482421875
225,226,99.99237060546875
226,227,99.993896484375
227,228,99.99847412109375
228,229,100.0
229,230,99.99847412109375
230,231,99.993896484375
231,232,99.9969482421875
232,233,99.99847412109375
233,234,99.99542236328125
234,235,99.993896484375
235,236,99.99847412109375
236,237,99.99237060546875
237,238,99.99542236328125
238,239,99.9908447265625
239,240,99.98931884765625
240,241,99.993896484375
241,242,99.99542236328125
242,243,99.9969482421875
243,244,100.0
244,245,100.0
245,246,99.99542236328125
246,247,100.0
247,248,99.99542236328125
248,249,99.993896484375
249,250,99.99237060546875
250,251,99.9908447265625
251,252,99.99542236328125
252,253,99.9969482421875
253,254,99.9908447265625
254,255,99.99847412109375
