,epoch,train acc
0,1,87.56682270020247
1,2,99.09725843369961
2,3,99.32845544070005
3,4,99.48646286129951
4,5,99.56670305132866
5,6,99.63715655356646
6,7,99.66372788697481
7,8,99.69271958619356
8,9,99.75749051570892
9,10,99.7555963397026
10,11,99.79227002710104
11,12,99.828154489398
12,13,99.83078532665968
13,14,99.83615219593048
14,15,99.86177644878626
15,16,99.87340468913317
16,17,99.88713759183884
17,18,99.88250735402107
18,19,99.8986079916358
19,20,99.88987365365028
20,21,99.90881559997797
21,22,99.92896772921085
22,23,99.9194967597723
23,24,99.9291255697608
24,25,99.9375441968441
25,26,99.93233517557383
26,27,99.93996457010508
27,28,99.95280300080776
28,29,99.92239066958427
29,30,99.95585475862026
30,31,99.95432887226343
31,32,99.95601260662079
32,33,99.96806178241968
33,34,99.97358651459217
34,35,99.97279727458954
35,36,99.95448672771454
36,37,99.96974550932646
37,38,99.95769633352757
38,39,99.97511239349842
39,40,99.97327081859112
40,41,99.97127139568329
41,42,99.98153160512447
42,43,99.96853533387184
43,44,99.96395769715309
44,45,99.98763512074947
45,46,99.98242609202862
46,47,99.98747727274895
47,48,99.97984787076712
48,49,99.98763512074947
49,50,99.98121590912342
50,51,99.98731942474842
51,52,99.98779296875
52,53,99.98395197093487
53,54,99.98916099965572
54,55,99.98563569784164
55,56,99.99237060546875
56,57,99.9920549094677
57,58,99.9890031516552
58,59,99.98610924184322
59,60,99.99221275746822
60,61,99.9841098189354
61,62,99.99342294037342
62,63,99.99526451528072
63,64,99.99373863637447
64,65,99.9890031516552
65,66,99.99847412109375
66,67,99.99831627309322
67,68,99.9920549094677
68,69,99.99373863637447
69,70,99.9859513938427
70,71,99.9969482421875
71,72,99.9951066672802
72,73,99.99052903056145
73,74,99.993896484375
74,75,99.99373863637447
75,76,99.99526451528072
76,77,99.99342294037342
77,78,99.99068687856197
78,79,99.99831627309322
79,80,99.99542236328125
80,81,99.99542236328125
81,82,99.98868744820356
82,83,99.99237060546875
83,84,99.99358078837395
84,85,99.9951066672802
85,86,99.99847412109375
86,87,100.0
87,88,99.99542236328125
88,89,99.9951066672802
89,90,99.99663254618645
90,91,99.9969482421875
91,92,99.99679039418697
92,93,99.9969482421875
93,94,100.0
94,95,99.99526451528072
95,96,99.993896484375
96,97,100.0
97,98,99.99831627309322
98,99,99.9969482421875
99,100,99.9969482421875
100,101,99.99847412109375
101,102,100.0
102,103,99.9969482421875
103,104,99.99526451528072
104,105,99.99052903056145
105,106,99.99847412109375
106,107,99.993896484375
107,108,99.99679039418697
108,109,99.99663254618645
109,110,99.99526451528072
110,111,99.99679039418697
111,112,99.99847412109375
112,113,100.0
113,114,100.0
114,115,100.0
115,116,99.99542236328125
116,117,99.99831627309322
117,118,99.99831627309322
118,119,99.99847412109375
119,120,100.0
120,121,100.0
121,122,100.0
122,123,100.0
123,124,99.99679039418697
124,125,100.0
125,126,99.9969482421875
126,127,100.0
127,128,100.0
128,129,100.0
129,130,99.99847412109375
130,131,99.99847412109375
131,132,99.99847412109375
132,133,99.99679039418697
133,134,99.99847412109375
134,135,99.9969482421875
135,136,100.0
136,137,99.99847412109375
137,138,100.0
138,139,100.0
139,140,100.0
140,141,99.99831627309322
141,142,100.0
142,143,100.0
143,144,100.0
144,145,99.99847412109375
