,epoch,Mask Probs
0,1,0.1655120849609375
1,2,0.2636871337890625
2,3,0.316070556640625
3,4,0.331146240234375
4,5,0.3511962890625
5,6,0.3616943359375
6,7,0.392852783203125
7,8,0.4193878173828125
8,9,0.4333038330078125
9,10,0.4439544677734375
10,11,0.4636993408203125
11,12,0.464691162109375
12,13,0.4774932861328125
13,14,0.479736328125
14,15,0.4926300048828125
15,16,0.4937591552734375
16,17,0.5096588134765625
17,18,0.5319671630859375
18,19,0.5447845458984375
19,20,0.553497314453125
20,21,0.550750732421875
21,22,0.5675048828125
22,23,0.58099365234375
23,24,0.584075927734375
24,25,0.5921783447265625
25,26,0.6019439697265625
26,27,0.614105224609375
27,28,0.6206817626953125
28,29,0.6296844482421875
29,30,0.631805419921875
30,31,0.6353759765625
31,32,0.645904541015625
32,33,0.6533203125
33,34,0.6579132080078125
34,35,0.6631622314453125
35,36,0.66497802734375
36,37,0.6754150390625
37,38,0.6739654541015625
38,39,0.684051513671875
39,40,0.6872100830078125
40,41,0.678497314453125
41,42,0.688568115234375
42,43,0.6959075927734375
43,44,0.6938934326171875
44,45,0.689239501953125
45,46,0.70574951171875
46,47,0.7064666748046875
47,48,0.7051544189453125
48,49,0.7161407470703125
49,50,0.7181549072265625
50,51,0.717010498046875
51,52,0.7181243896484375
52,53,0.7305755615234375
53,54,0.72412109375
54,55,0.730255126953125
55,56,0.739166259765625
56,57,0.7384033203125
57,58,0.7378692626953125
58,59,0.7448883056640625
59,60,0.7415771484375
60,61,0.7453460693359375
61,62,0.74664306640625
62,63,0.7465057373046875
63,64,0.7463226318359375
64,65,0.75640869140625
65,66,0.7599639892578125
66,67,0.7534027099609375
67,68,0.760406494140625
68,69,0.759429931640625
69,70,0.76318359375
70,71,0.76922607421875
71,72,0.7738189697265625
72,73,0.771484375
73,74,0.778778076171875
74,75,0.7834625244140625
75,76,0.777069091796875
76,77,0.78106689453125
77,78,0.7708587646484375
78,79,0.77978515625
79,80,0.7799835205078125
80,81,0.7758026123046875
81,82,0.78448486328125
82,83,0.787750244140625
83,84,0.7912750244140625
84,85,0.7877655029296875
85,86,0.787261962890625
86,87,0.7836761474609375
87,88,0.7876434326171875
88,89,0.7873077392578125
89,90,0.7854461669921875
90,91,0.7933807373046875
91,92,0.7967987060546875
92,93,0.7955322265625
93,94,0.7983245849609375
94,95,0.7963104248046875
95,96,0.8013763427734375
96,97,0.7945709228515625
97,98,0.80059814453125
98,99,0.797637939453125
99,100,0.8053436279296875
100,101,0.80328369140625
101,102,0.804931640625
102,103,0.8033599853515625
103,104,0.8087310791015625
104,105,0.8075408935546875
105,106,0.8050689697265625
106,107,0.7973175048828125
107,108,0.803985595703125
108,109,0.8114471435546875
109,110,0.8112945556640625
110,111,0.813018798828125
111,112,0.81378173828125
112,113,0.8160400390625
113,114,0.8206787109375
114,115,0.8160858154296875
115,116,0.8140869140625
116,117,0.8160552978515625
117,118,0.8179931640625
118,119,0.8192901611328125
119,120,0.81866455078125
120,121,0.8250579833984375
121,122,0.8237762451171875
122,123,0.819580078125
123,124,0.823089599609375
124,125,0.8274688720703125
125,126,0.8245697021484375
126,127,0.82501220703125
127,128,0.8289031982421875
128,129,0.82818603515625
129,130,0.8337860107421875
130,131,0.8322601318359375
131,132,0.834381103515625
132,133,0.835968017578125
133,134,0.83319091796875
134,135,0.8373565673828125
135,136,0.8329315185546875
136,137,0.8393096923828125
137,138,0.8303375244140625
138,139,0.8339385986328125
139,140,0.8366241455078125
140,141,0.8403778076171875
141,142,0.84320068359375
142,143,0.8332672119140625
143,144,0.8447723388671875
144,145,0.839111328125
145,146,0.8416900634765625
146,147,0.8458709716796875
147,148,0.8391876220703125
148,149,0.84197998046875
149,150,0.849395751953125
150,151,0.8426055908203125
151,152,0.8472442626953125
152,153,0.84771728515625
153,154,0.8518524169921875
154,155,0.85009765625
155,156,0.85308837890625
156,157,0.8510894775390625
157,158,0.8526611328125
158,159,0.851837158203125
159,160,0.8539886474609375
160,161,0.851043701171875
161,162,0.8535308837890625
162,163,0.8532867431640625
163,164,0.855072021484375
164,165,0.8546295166015625
165,166,0.8539581298828125
166,167,0.8510589599609375
167,168,0.8571929931640625
168,169,0.855804443359375
169,170,0.8572845458984375
170,171,0.8616943359375
171,172,0.8536224365234375
172,173,0.86181640625
173,174,0.865509033203125
174,175,0.8624114990234375
175,176,0.8614501953125
176,177,0.86114501953125
177,178,0.8643341064453125
178,179,0.8661651611328125
179,180,0.8641815185546875
180,181,0.869781494140625
181,182,0.862762451171875
182,183,0.86962890625
183,184,0.8661346435546875
184,185,0.86669921875
185,186,0.8652191162109375
186,187,0.8672943115234375
187,188,0.8728790283203125
188,189,0.870086669921875
189,190,0.866851806640625
190,191,0.87109375
191,192,0.8695220947265625
192,193,0.8693695068359375
193,194,0.873077392578125
194,195,0.875762939453125
195,196,0.8731536865234375
196,197,0.87322998046875
197,198,0.8739776611328125
198,199,0.869842529296875
199,200,0.873870849609375
200,201,0.872894287109375
201,202,0.87591552734375
202,203,0.874969482421875
203,204,0.876678466796875
204,205,0.8791046142578125
205,206,0.8787841796875
206,207,0.8804473876953125
207,208,0.8805999755859375
208,209,0.8813018798828125
209,210,0.882293701171875
210,211,0.88031005859375
211,212,0.884979248046875
212,213,0.884185791015625
213,214,0.88214111328125
214,215,0.8828887939453125
215,216,0.886566162109375
216,217,0.8839111328125
217,218,0.8814544677734375
218,219,0.8852081298828125
219,220,0.8826751708984375
220,221,0.8867034912109375
221,222,0.8844757080078125
222,223,0.887908935546875
223,224,0.8840789794921875
224,225,0.8863525390625
225,226,0.891845703125
226,227,0.8902587890625
227,228,0.8844451904296875
228,229,0.8920135498046875
229,230,0.8908538818359375
230,231,0.891265869140625
231,232,0.88897705078125
232,233,0.89208984375
233,234,0.891387939453125
234,235,0.8902740478515625
235,236,0.8908538818359375
236,237,0.8948822021484375
237,238,0.894439697265625
238,239,0.8939666748046875
239,240,0.8962249755859375
240,241,0.8927154541015625
241,242,0.8911895751953125
242,243,0.8862762451171875
243,244,0.891021728515625
244,245,0.887054443359375
245,246,0.8889923095703125
246,247,0.8934478759765625
247,248,0.8935089111328125
248,249,0.8921966552734375
249,250,0.8976287841796875
250,251,0.892303466796875
251,252,0.8961639404296875
252,253,0.8970794677734375
253,254,0.8960723876953125
254,255,0.8973388671875
255,256,0.89581298828125
256,257,0.8961639404296875
257,258,0.8990325927734375
258,259,0.897308349609375
259,260,0.895599365234375
260,261,0.8973541259765625
261,262,0.8992462158203125
262,263,0.895050048828125
263,264,0.8970184326171875
264,265,0.8899383544921875
265,266,0.9019622802734375
266,267,0.9004058837890625
267,268,0.9012603759765625
268,269,0.902069091796875
269,270,0.898162841796875
270,271,0.903564453125
271,272,0.9057464599609375
272,273,0.9067535400390625
273,274,0.904571533203125
274,275,0.90472412109375
275,276,0.9062042236328125
276,277,0.9062957763671875
277,278,0.9077301025390625
278,279,0.9097442626953125
279,280,0.910736083984375
280,281,0.906829833984375
281,282,0.91162109375
282,283,0.912017822265625
283,284,0.9105072021484375
284,285,0.9108734130859375
285,286,0.9112091064453125
286,287,0.9103851318359375
287,288,0.9087371826171875
288,289,0.9096527099609375
289,290,0.916656494140625
290,291,0.91217041015625
291,292,0.9155120849609375
292,293,0.91290283203125
293,294,0.91375732421875
294,295,0.9127655029296875
295,296,0.9162445068359375
296,297,0.916229248046875
297,298,0.91473388671875
298,299,0.9123687744140625
299,300,0.9171905517578125
300,301,0.9161834716796875
301,302,0.9164276123046875
302,303,0.920562744140625
303,304,0.918670654296875
304,305,0.91796875
305,306,0.9193572998046875
306,307,0.916534423828125
307,308,0.9214324951171875
308,309,0.920166015625
309,310,0.9237060546875
310,311,0.9178314208984375
311,312,0.914886474609375
312,313,0.9164581298828125
313,314,0.9195709228515625
314,315,0.9217681884765625
315,316,0.9215850830078125
316,317,0.919189453125
317,318,0.9215545654296875
318,319,0.9239959716796875
319,320,0.9223480224609375
320,321,0.92279052734375
321,322,0.923309326171875
322,323,0.9207000732421875
323,324,0.92315673828125
324,325,0.922210693359375
325,326,0.9227447509765625
326,327,0.923858642578125
327,328,0.9267120361328125
328,329,0.9242401123046875
329,330,0.9278564453125
330,331,0.929443359375
331,332,0.92828369140625
332,333,0.927978515625
333,334,0.9272613525390625
334,335,0.9258270263671875
335,336,0.927459716796875
336,337,0.9277801513671875
337,338,0.9304046630859375
338,339,0.92889404296875
339,340,0.929168701171875
340,341,0.929351806640625
341,342,0.92803955078125
342,343,0.930145263671875
343,344,0.9332275390625
344,345,0.933746337890625
345,346,0.9344482421875
346,347,0.9316864013671875
347,348,0.933013916015625
348,349,0.9290618896484375
349,350,0.931915283203125
350,351,0.9306640625
351,352,0.9282684326171875
352,353,0.9328460693359375
353,354,0.931121826171875
354,355,0.932159423828125
355,356,0.9321746826171875
356,357,0.9347076416015625
357,358,0.934326171875
358,359,0.9359283447265625
359,360,0.9333953857421875
360,361,0.932586669921875
361,362,0.93231201171875
362,363,0.933624267578125
363,364,0.9346771240234375
364,365,0.9358978271484375
365,366,0.9353179931640625
366,367,0.933868408203125
367,368,0.938323974609375
368,369,0.9381256103515625
369,370,0.9365386962890625
370,371,0.9376373291015625
371,372,0.936126708984375
372,373,0.9383087158203125
373,374,0.936126708984375
374,375,0.9360198974609375
375,376,0.93414306640625
376,377,0.938232421875
377,378,0.9395294189453125
378,379,0.9412994384765625
379,380,0.939300537109375
380,381,0.93743896484375
381,382,0.9391632080078125
382,383,0.94195556640625
383,384,0.9415130615234375
384,385,0.9420166015625
385,386,0.9392547607421875
386,387,0.9407501220703125
387,388,0.9430999755859375
388,389,0.9397430419921875
389,390,0.9455718994140625
390,391,0.9437255859375
391,392,0.944000244140625
392,393,0.940277099609375
393,394,0.9425506591796875
394,395,0.9437103271484375
395,396,0.942840576171875
396,397,0.9433135986328125
397,398,0.94610595703125
398,399,0.94610595703125
399,400,0.944671630859375
400,401,0.944976806640625
401,402,0.94775390625
402,403,0.946258544921875
403,404,0.9471435546875
404,405,0.9492645263671875
405,406,0.9495391845703125
406,407,0.947540283203125
407,408,0.9486236572265625
408,409,0.9470062255859375
409,410,0.9457855224609375
410,411,0.9493255615234375
411,412,0.9480438232421875
412,413,0.94879150390625
413,414,0.948150634765625
414,415,0.9483184814453125
415,416,0.9503173828125
416,417,0.9483795166015625
417,418,0.9480133056640625
418,419,0.94915771484375
419,420,0.949310302734375
420,421,0.9505157470703125
421,422,0.949249267578125
422,423,0.948822021484375
423,424,0.9481048583984375
424,425,0.95318603515625
425,426,0.9513702392578125
426,427,0.953033447265625
427,428,0.9528656005859375
428,429,0.9532012939453125
429,430,0.9535369873046875
430,431,0.9530181884765625
431,432,0.9500885009765625
432,433,0.9509124755859375
433,434,0.94970703125
434,435,0.9489898681640625
435,436,0.9514312744140625
436,437,0.9525604248046875
437,438,0.9533538818359375
438,439,0.9526214599609375
439,440,0.949737548828125
440,441,0.951812744140625
441,442,0.95318603515625
442,443,0.9520721435546875
443,444,0.952667236328125
444,445,0.9516143798828125
445,446,0.950927734375
446,447,0.9528045654296875
447,448,0.9521636962890625
448,449,0.95391845703125
449,450,0.9516448974609375
450,451,0.953857421875
451,452,0.951934814453125
452,453,0.9551849365234375
453,454,0.9540863037109375
454,455,0.95318603515625
455,456,0.9514923095703125
456,457,0.9528045654296875
457,458,0.953582763671875
458,459,0.9553375244140625
459,460,0.955657958984375
460,461,0.9535369873046875
461,462,0.9547119140625
462,463,0.9536590576171875
463,464,0.9535064697265625
464,465,0.9531402587890625
465,466,0.954986572265625
466,467,0.955841064453125
467,468,0.955657958984375
468,469,0.95660400390625
469,470,0.95599365234375
470,471,0.9572296142578125
471,472,0.9599151611328125
472,473,0.958770751953125
473,474,0.95928955078125
474,475,0.9581146240234375
475,476,0.9590911865234375
476,477,0.9581298828125
477,478,0.96026611328125
478,479,0.9586944580078125
479,480,0.959564208984375
480,481,0.9577789306640625
481,482,0.958038330078125
482,483,0.9601287841796875
483,484,0.9599761962890625
484,485,0.9599456787109375
485,486,0.9624176025390625
486,487,0.9616851806640625
487,488,0.960296630859375
488,489,0.9618682861328125
489,490,0.961822509765625
490,491,0.9618377685546875
491,492,0.9612884521484375
492,493,0.9625396728515625
493,494,0.9643096923828125
494,495,0.9613800048828125
495,496,0.9630126953125
496,497,0.9630126953125
497,498,0.9611663818359375
498,499,0.9605560302734375
499,500,0.962738037109375
500,501,0.9615020751953125
501,502,0.962646484375
502,503,0.9631805419921875
503,504,0.96380615234375
504,505,0.9648895263671875
505,506,0.9611053466796875
506,507,0.961029052734375
507,508,0.963287353515625
508,509,0.9619903564453125
509,510,0.962738037109375
510,511,0.9644927978515625
511,512,0.9638671875
