,epoch,train acc
0,1,53.16314697265625
1,2,77.17742919921875
2,3,87.19024658203125
3,4,92.21649169921875
4,5,94.7296142578125
5,6,96.23870849609375
6,7,96.73004150390625
7,8,97.76763916015625
8,9,97.845458984375
9,10,98.37646484375
10,11,98.37646484375
11,12,98.53057861328125
12,13,98.58856201171875
13,14,98.59771728515625
14,15,98.75030517578125
15,16,98.895263671875
16,17,98.92425537109375
17,18,98.919677734375
18,19,99.01580810546875
19,20,98.974609375
20,21,99.2279052734375
21,22,99.2584228515625
22,23,99.139404296875
23,24,99.26300048828125
24,25,99.2462158203125
25,26,99.14093017578125
26,27,99.267578125
27,28,99.32098388671875
28,29,99.27978515625
29,30,99.20501708984375
30,31,99.468994140625
31,32,99.38201904296875
32,33,99.24163818359375
33,34,99.5269775390625
34,35,99.2889404296875
35,36,99.51324462890625
36,37,99.51324462890625
37,38,99.542236328125
38,39,99.50408935546875
39,40,99.51019287109375
40,41,99.32861328125
41,42,99.530029296875
42,43,99.481201171875
43,44,99.3927001953125
44,45,99.49493408203125
45,46,99.56512451171875
46,47,99.5452880859375
47,48,99.5208740234375
48,49,99.5758056640625
49,50,99.67041015625
50,51,99.53765869140625
51,52,99.62005615234375
52,53,99.6063232421875
53,54,99.57733154296875
54,55,99.62615966796875
55,56,99.5635986328125
56,57,99.57427978515625
57,58,99.60479736328125
58,59,99.56207275390625
59,60,99.58343505859375
60,61,99.62005615234375
61,62,99.6246337890625
62,63,99.58648681640625
63,64,99.65057373046875
64,65,99.591064453125
65,66,99.68109130859375
66,67,99.664306640625
67,68,99.67193603515625
68,69,99.71160888671875
69,70,99.755859375
70,71,99.6795654296875
71,72,99.639892578125
72,73,99.6826171875
73,74,99.70855712890625
74,75,99.6856689453125
75,76,99.65362548828125
76,77,99.69329833984375
77,78,99.65362548828125
78,79,99.65972900390625
79,80,99.71466064453125
80,81,99.64752197265625
81,82,99.627685546875
82,83,99.713134765625
83,84,99.72686767578125
84,85,99.6856689453125
85,86,99.7772216796875
86,87,99.688720703125
87,88,99.7283935546875
88,89,99.73297119140625
89,90,99.72076416015625
90,91,99.737548828125
91,92,99.67803955078125
92,93,99.7802734375
93,94,99.72686767578125
94,95,99.75128173828125
95,96,99.755859375
96,97,99.75738525390625
97,98,99.7589111328125
98,99,99.78485107421875
99,100,99.76348876953125
