,epoch,Mask Probs
0,1,0.0363616943359375
1,2,0.2494354248046875
2,3,0.422210693359375
3,4,0.5113677978515625
4,5,0.5565643310546875
5,6,0.5975799560546875
6,7,0.624267578125
7,8,0.639007568359375
8,9,0.658477783203125
9,10,0.673248291015625
10,11,0.6855621337890625
11,12,0.6954803466796875
12,13,0.7073211669921875
13,14,0.720306396484375
14,15,0.729736328125
15,16,0.7400360107421875
16,17,0.7556610107421875
17,18,0.75921630859375
18,19,0.771575927734375
19,20,0.7794342041015625
20,21,0.7882537841796875
21,22,0.79443359375
22,23,0.8033599853515625
23,24,0.81207275390625
24,25,0.8146514892578125
25,26,0.81854248046875
26,27,0.82476806640625
27,28,0.829925537109375
28,29,0.8343963623046875
29,30,0.8372039794921875
30,31,0.8435821533203125
31,32,0.8457794189453125
32,33,0.8468017578125
33,34,0.8506622314453125
34,35,0.8554534912109375
35,36,0.8609771728515625
36,37,0.8584136962890625
37,38,0.8631134033203125
38,39,0.86334228515625
39,40,0.8677978515625
40,41,0.869964599609375
41,42,0.870880126953125
42,43,0.8736572265625
43,44,0.8742218017578125
44,45,0.87884521484375
45,46,0.87994384765625
46,47,0.883514404296875
47,48,0.8831329345703125
48,49,0.883758544921875
49,50,0.8840484619140625
50,51,0.886474609375
51,52,0.890777587890625
52,53,0.8914337158203125
53,54,0.89068603515625
54,55,0.8914794921875
55,56,0.8934173583984375
56,57,0.892059326171875
57,58,0.897125244140625
58,59,0.8980712890625
59,60,0.898956298828125
60,61,0.9014434814453125
61,62,0.9020233154296875
62,63,0.9033203125
63,64,0.904052734375
64,65,0.9050140380859375
65,66,0.90460205078125
66,67,0.9069976806640625
67,68,0.9074249267578125
68,69,0.9082489013671875
69,70,0.9084930419921875
70,71,0.91015625
71,72,0.9124755859375
72,73,0.9091033935546875
73,74,0.91168212890625
74,75,0.9138641357421875
75,76,0.9169921875
76,77,0.9144134521484375
77,78,0.9176483154296875
78,79,0.91961669921875
79,80,0.9174957275390625
80,81,0.9188079833984375
81,82,0.9166259765625
82,83,0.9175872802734375
83,84,0.9215240478515625
84,85,0.9212493896484375
85,86,0.92205810546875
86,87,0.921142578125
87,88,0.922393798828125
88,89,0.92523193359375
89,90,0.9237213134765625
90,91,0.9272308349609375
91,92,0.9246063232421875
92,93,0.92724609375
93,94,0.92620849609375
94,95,0.9275054931640625
95,96,0.9300384521484375
96,97,0.92913818359375
97,98,0.9307098388671875
98,99,0.9320526123046875
99,100,0.9293365478515625
100,101,0.9308319091796875
101,102,0.932647705078125
102,103,0.934417724609375
103,104,0.9327545166015625
104,105,0.933990478515625
105,106,0.933258056640625
106,107,0.9331207275390625
107,108,0.9344024658203125
108,109,0.9369049072265625
109,110,0.9346771240234375
110,111,0.935943603515625
111,112,0.9371795654296875
112,113,0.9387054443359375
113,114,0.93988037109375
114,115,0.9376678466796875
115,116,0.9391021728515625
116,117,0.939544677734375
117,118,0.9409332275390625
118,119,0.942138671875
119,120,0.9419403076171875
120,121,0.939910888671875
121,122,0.943634033203125
122,123,0.9410858154296875
123,124,0.9430999755859375
124,125,0.9434661865234375
125,126,0.9421539306640625
126,127,0.94464111328125
127,128,0.942657470703125
128,129,0.9451141357421875
129,130,0.9445037841796875
130,131,0.94586181640625
131,132,0.9470367431640625
132,133,0.9459991455078125
133,134,0.9460601806640625
134,135,0.9482269287109375
135,136,0.9488067626953125
136,137,0.947662353515625
137,138,0.948638916015625
138,139,0.9501190185546875
139,140,0.9500885009765625
140,141,0.950225830078125
141,142,0.95062255859375
142,143,0.9513092041015625
143,144,0.952117919921875
144,145,0.9517669677734375
145,146,0.9530029296875
146,147,0.9539031982421875
147,148,0.95281982421875
148,149,0.9509735107421875
149,150,0.953460693359375
150,151,0.95184326171875
151,152,0.952484130859375
152,153,0.9535980224609375
153,154,0.9542236328125
154,155,0.9555816650390625
155,156,0.95648193359375
156,157,0.9572296142578125
